"Letališki potniški in blagovni promet glede na prihod/odhod letal ter redne/posebne prevoze po državah prihoda/odhoda letal, Ljubljana, Letališèe Jožeta Puènika, meseèno"

"MESEC";"PRIHOD/ODHOD LETAL";"DRŽAVA PRIHODA/ODHODA LETAL";"Potniki"
"2012M11";"Odhod letal";"Bosna in Hercegovina";429
"2012M11";"Odhod letal";"Ciper";0
"2012M11";"Odhod letal";"Èad";0
"2012M11";"Odhod letal";"Èeška republika";0
"2012M11";"Odhod letal";"Èrna Gora";739
"2012M11";"Odhod letal";"Danska";372
"2012M11";"Odhod letal";"Egipt";563
"2012M11";"Odhod letal";"Estonija";0
"2012M11";"Odhod letal";"Finska";0
"2012M11";"Odhod letal";"Francija";2385
"2012M11";"Odhod letal";"Gibraltar";0
"2012M11";"Odhod letal";"Grèija";0
"2012M11";"Odhod letal";"Gruzija";0
"2012M11";"Odhod letal";"Hrvaška";0
"2012M11";"Odhod letal";"Iran (Islamska republika)";0
"2012M11";"Odhod letal";"Irska";0
"2012M11";"Odhod letal";"Islandija";0
"2012M11";"Odhod letal";"Italija";24
"2012M11";"Odhod letal";"Izrael";0
"2012M11";"Odhod letal";"Japonska";0
"2012M11";"Odhod letal";"Jordanija";0
"2012M11";"Odhod letal";"Južna Afrika";0
"2012M11";"Odhod letal";"Kanada";0
"2012M11";"Odhod letal";"Katar";0
"2012M11";"Odhod letal";"Kazahstan";0
"2012M11";"Odhod letal";"Kirgizistan";0
"2012M11";"Odhod letal";"Kitajska (Ljudska republika)";0
"2012M11";"Odhod letal";"Kosovo";0
"2012M11";"Odhod letal";"Kuvajt";0
"2012M11";"Odhod letal";"Latvija";0
"2012M11";"Odhod letal";"Libanon";0
"2012M11";"Odhod letal";"Libijska Arabska Džamahirija";0
"2012M11";"Odhod letal";"Litva";0
"2012M11";"Odhod letal";"Luksemburg";0
"2012M11";"Odhod letal";"Madžarska";0
"2012M11";"Odhod letal";"Severna Makedonija";1638
"2012M11";"Odhod letal";"Malta";0
"2012M11";"Odhod letal";"Maroko";0
"2012M11";"Odhod letal";"Moldavija (Republika)";0
"2012M11";"Odhod letal";"Nemèija";7949
"2012M11";"Odhod letal";"Nigerija";0
"2012M11";"Odhod letal";"Nizozemska";454
"2012M11";"Odhod letal";"Norveška";0
"2012M11";"Odhod letal";"Oman";0
"2012M11";"Odhod letal";"Pakistan";0
"2012M11";"Odhod letal";"Poljska";0
"2012M11";"Odhod letal";"Portugalska";0
"2012M11";"Odhod letal";"Romunija";0
"2012M11";"Odhod letal";"Ruska federacija";2310
"2012M11";"Odhod letal";"Saudska Arabija";0
"2012M11";"Odhod letal";"Sirska Arabska Republika";0
"2012M11";"Odhod letal";"Slovaška";0
"2012M11";"Odhod letal";"Slovenija";0
"2012M11";"Odhod letal";"Somalija";0
"2012M11";"Odhod letal";"Srbija";1611
"2012M11";"Odhod letal";"Srbija in Èrna Gora";0
"2012M11";"Odhod letal";"Sudan";0
"2012M11";"Odhod letal";"Španija";28
"2012M11";"Odhod letal";"Švedska";0
"2012M11";"Odhod letal";"Švica";2896
"2012M11";"Odhod letal";"Tanzanija";0
"2012M11";"Odhod letal";"Tunizija";0
"2012M11";"Odhod letal";"Turèija";4507
"2012M11";"Odhod letal";"Turkmenistan";0
"2012M11";"Odhod letal";"Ukrajina";0
"2012M11";"Odhod letal";"Uzbekistan";0
"2012M11";"Odhod letal";"Združene države";0
"2012M11";"Odhod letal";"Združeni arabski emirati";0
"2012M11";"Odhod letal";"Združeno kraljestvo";4210
"2012M11";"Odhod letal";"Neznano";0
"2012M12";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";30870
"2012M12";"Odhod letal";"Afganistan";0
"2012M12";"Odhod letal";"Albanija";920
"2012M12";"Odhod letal";"Alžirija";0
"2012M12";"Odhod letal";"Armenija";0
"2012M12";"Odhod letal";"Avstrija";1634
"2012M12";"Odhod letal";"Azerbajdžan";0
"2012M12";"Odhod letal";"Belgija";2139
"2012M12";"Odhod letal";"Belorusija";0
"2012M12";"Odhod letal";"Bolgarija";0
"2012M12";"Odhod letal";"Bosna in Hercegovina";495
"2012M12";"Odhod letal";"Ciper";0
"2012M12";"Odhod letal";"Èad";0
"2012M12";"Odhod letal";"Èeška republika";0
"2012M12";"Odhod letal";"Èrna Gora";697
"2012M12";"Odhod letal";"Danska";251
"2012M12";"Odhod letal";"Egipt";540
"2012M12";"Odhod letal";"Estonija";0
"2012M12";"Odhod letal";"Finska";87
"2012M12";"Odhod letal";"Francija";1990
"2012M12";"Odhod letal";"Gibraltar";0
"2012M12";"Odhod letal";"Grèija";0
"2012M12";"Odhod letal";"Gruzija";0
"2012M12";"Odhod letal";"Hrvaška";0
"2012M12";"Odhod letal";"Iran (Islamska republika)";0
"2012M12";"Odhod letal";"Irska";0
"2012M12";"Odhod letal";"Islandija";0
"2012M12";"Odhod letal";"Italija";31
"2012M12";"Odhod letal";"Izrael";0
"2012M12";"Odhod letal";"Japonska";0
"2012M12";"Odhod letal";"Jordanija";0
"2012M12";"Odhod letal";"Južna Afrika";0
"2012M12";"Odhod letal";"Kanada";0
"2012M12";"Odhod letal";"Katar";0
"2012M12";"Odhod letal";"Kazahstan";0
"2012M12";"Odhod letal";"Kirgizistan";0
"2012M12";"Odhod letal";"Kitajska (Ljudska republika)";0
"2012M12";"Odhod letal";"Kosovo";0
"2012M12";"Odhod letal";"Kuvajt";0
"2012M12";"Odhod letal";"Latvija";0
"2012M12";"Odhod letal";"Libanon";0
"2012M12";"Odhod letal";"Libijska Arabska Džamahirija";0
"2012M12";"Odhod letal";"Litva";0
"2012M12";"Odhod letal";"Luksemburg";0
"2012M12";"Odhod letal";"Madžarska";0
"2012M12";"Odhod letal";"Severna Makedonija";1793
"2012M12";"Odhod letal";"Malta";94
"2012M12";"Odhod letal";"Maroko";130
"2012M12";"Odhod letal";"Moldavija (Republika)";0
"2012M12";"Odhod letal";"Nemèija";5675
"2012M12";"Odhod letal";"Nigerija";0
"2012M12";"Odhod letal";"Nizozemska";375
"2012M12";"Odhod letal";"Norveška";0
"2012M12";"Odhod letal";"Oman";0
"2012M12";"Odhod letal";"Pakistan";0
"2012M12";"Odhod letal";"Poljska";0
"2012M12";"Odhod letal";"Portugalska";0
"2012M12";"Odhod letal";"Romunija";0
"2012M12";"Odhod letal";"Ruska federacija";1584
"2012M12";"Odhod letal";"Saudska Arabija";0
"2012M12";"Odhod letal";"Sirska Arabska Republika";0
"2012M12";"Odhod letal";"Slovaška";0
"2012M12";"Odhod letal";"Slovenija";0
"2012M12";"Odhod letal";"Somalija";0
"2012M12";"Odhod letal";"Srbija";2045
"2012M12";"Odhod letal";"Srbija in Èrna Gora";0
"2012M12";"Odhod letal";"Sudan";0
"2012M12";"Odhod letal";"Španija";0
"2012M12";"Odhod letal";"Švedska";0
"2012M12";"Odhod letal";"Švica";2190
"2012M12";"Odhod letal";"Tanzanija";0
"2012M12";"Odhod letal";"Tunizija";177
"2012M12";"Odhod letal";"Turèija";3850
"2012M12";"Odhod letal";"Turkmenistan";0
"2012M12";"Odhod letal";"Ukrajina";0
"2012M12";"Odhod letal";"Uzbekistan";0
"2012M12";"Odhod letal";"Združene države";0
"2012M12";"Odhod letal";"Združeni arabski emirati";0
"2012M12";"Odhod letal";"Združeno kraljestvo";4173
"2012M12";"Odhod letal";"Neznano";0
"2013M01";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";33174
"2013M01";"Odhod letal";"Afganistan";0
"2013M01";"Odhod letal";"Albanija";889
"2013M01";"Odhod letal";"Alžirija";0
"2013M01";"Odhod letal";"Armenija";0
"2013M01";"Odhod letal";"Avstrija";1767
"2013M01";"Odhod letal";"Azerbajdžan";78
"2013M01";"Odhod letal";"Belgija";2816
"2013M01";"Odhod letal";"Belorusija";0
"2013M01";"Odhod letal";"Bolgarija";0
"2013M01";"Odhod letal";"Bosna in Hercegovina";397
"2013M01";"Odhod letal";"Ciper";0
"2013M01";"Odhod letal";"Èad";0
"2013M01";"Odhod letal";"Èeška republika";0
"2013M01";"Odhod letal";"Èrna Gora";668
"2013M01";"Odhod letal";"Danska";453
"2013M01";"Odhod letal";"Egipt";299
"2013M01";"Odhod letal";"Estonija";0
"2013M01";"Odhod letal";"Finska";0
"2013M01";"Odhod letal";"Francija";1942
"2013M01";"Odhod letal";"Gibraltar";0
"2013M01";"Odhod letal";"Grèija";0
"2013M01";"Odhod letal";"Gruzija";0
"2013M01";"Odhod letal";"Hrvaška";0
"2013M01";"Odhod letal";"Iran (Islamska republika)";0
"2013M01";"Odhod letal";"Irska";0
"2013M01";"Odhod letal";"Islandija";0
"2013M01";"Odhod letal";"Italija";40
"2013M01";"Odhod letal";"Izrael";0
"2013M01";"Odhod letal";"Japonska";0
"2013M01";"Odhod letal";"Jordanija";0
"2013M01";"Odhod letal";"Južna Afrika";0
"2013M01";"Odhod letal";"Kanada";0
"2013M01";"Odhod letal";"Katar";0
"2013M01";"Odhod letal";"Kazahstan";0
"2013M01";"Odhod letal";"Kirgizistan";0
"2013M01";"Odhod letal";"Kitajska (Ljudska republika)";0
"2013M01";"Odhod letal";"Kosovo";0
"2013M01";"Odhod letal";"Kuvajt";0
"2013M01";"Odhod letal";"Latvija";0
"2013M01";"Odhod letal";"Libanon";0
"2013M01";"Odhod letal";"Libijska Arabska Džamahirija";0
"2013M01";"Odhod letal";"Litva";0
"2013M01";"Odhod letal";"Luksemburg";0
"2013M01";"Odhod letal";"Madžarska";0
"2013M01";"Odhod letal";"Severna Makedonija";1473
"2013M01";"Odhod letal";"Malta";96
"2013M01";"Odhod letal";"Maroko";0
"2013M01";"Odhod letal";"Moldavija (Republika)";0
"2013M01";"Odhod letal";"Nemèija";6903
"2013M01";"Odhod letal";"Nigerija";0
"2013M01";"Odhod letal";"Nizozemska";659
"2013M01";"Odhod letal";"Norveška";0
"2013M01";"Odhod letal";"Oman";0
"2013M01";"Odhod letal";"Pakistan";0
"2013M01";"Odhod letal";"Poljska";0
"2013M01";"Odhod letal";"Portugalska";0
"2013M01";"Odhod letal";"Romunija";0
"2013M01";"Odhod letal";"Ruska federacija";3031
"2013M01";"Odhod letal";"Saudska Arabija";0
"2013M01";"Odhod letal";"Sirska Arabska Republika";0
"2013M01";"Odhod letal";"Slovaška";0
"2013M01";"Odhod letal";"Slovenija";0
"2013M01";"Odhod letal";"Somalija";0
"2013M01";"Odhod letal";"Srbija";1564
"2013M01";"Odhod letal";"Srbija in Èrna Gora";0
"2013M01";"Odhod letal";"Sudan";0
"2013M01";"Odhod letal";"Španija";138
"2013M01";"Odhod letal";"Švedska";0
"2013M01";"Odhod letal";"Švica";2830
"2013M01";"Odhod letal";"Tanzanija";0
"2013M01";"Odhod letal";"Tunizija";0
"2013M01";"Odhod letal";"Turèija";2782
"2013M01";"Odhod letal";"Turkmenistan";0
"2013M01";"Odhod letal";"Ukrajina";0
"2013M01";"Odhod letal";"Uzbekistan";0
"2013M01";"Odhod letal";"Združene države";0
"2013M01";"Odhod letal";"Združeni arabski emirati";0
"2013M01";"Odhod letal";"Združeno kraljestvo";4349
"2013M01";"Odhod letal";"Neznano";0
"2013M02";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";33418
"2013M02";"Odhod letal";"Afganistan";0
"2013M02";"Odhod letal";"Albanija";931
"2013M02";"Odhod letal";"Alžirija";0
"2013M02";"Odhod letal";"Armenija";0
"2013M02";"Odhod letal";"Avstrija";1687
"2013M02";"Odhod letal";"Azerbajdžan";0
"2013M02";"Odhod letal";"Belgija";2722
"2013M02";"Odhod letal";"Belorusija";0
"2013M02";"Odhod letal";"Bolgarija";0
"2013M02";"Odhod letal";"Bosna in Hercegovina";580
"2013M02";"Odhod letal";"Ciper";0
"2013M02";"Odhod letal";"Èad";0
"2013M02";"Odhod letal";"Èeška republika";0
"2013M02";"Odhod letal";"Èrna Gora";770
"2013M02";"Odhod letal";"Danska";428
"2013M02";"Odhod letal";"Egipt";439
"2013M02";"Odhod letal";"Estonija";0
"2013M02";"Odhod letal";"Finska";0
"2013M02";"Odhod letal";"Francija";2055
"2013M02";"Odhod letal";"Gibraltar";0
"2013M02";"Odhod letal";"Grèija";0
"2013M02";"Odhod letal";"Gruzija";0
"2013M02";"Odhod letal";"Hrvaška";0
"2013M02";"Odhod letal";"Iran (Islamska republika)";0
"2013M02";"Odhod letal";"Irska";0
"2013M02";"Odhod letal";"Islandija";0
"2013M02";"Odhod letal";"Italija";0
"2013M02";"Odhod letal";"Izrael";0
"2013M02";"Odhod letal";"Japonska";0
"2013M02";"Odhod letal";"Jordanija";0
"2013M02";"Odhod letal";"Južna Afrika";0
"2013M02";"Odhod letal";"Kanada";0
"2013M02";"Odhod letal";"Katar";0
"2013M02";"Odhod letal";"Kazahstan";0
"2013M02";"Odhod letal";"Kirgizistan";0
"2013M02";"Odhod letal";"Kitajska (Ljudska republika)";0
"2013M02";"Odhod letal";"Kosovo";0
"2013M02";"Odhod letal";"Kuvajt";0
"2013M02";"Odhod letal";"Latvija";0
"2013M02";"Odhod letal";"Libanon";0
"2013M02";"Odhod letal";"Libijska Arabska Džamahirija";0
"2013M02";"Odhod letal";"Litva";0
"2013M02";"Odhod letal";"Luksemburg";0
"2013M02";"Odhod letal";"Madžarska";0
"2013M02";"Odhod letal";"Severna Makedonija";1546
"2013M02";"Odhod letal";"Malta";0
"2013M02";"Odhod letal";"Maroko";419
"2013M02";"Odhod letal";"Moldavija (Republika)";0
"2013M02";"Odhod letal";"Nemèija";6579
"2013M02";"Odhod letal";"Nigerija";0
"2013M02";"Odhod letal";"Nizozemska";522
"2013M02";"Odhod letal";"Norveška";0
"2013M02";"Odhod letal";"Oman";0
"2013M02";"Odhod letal";"Pakistan";0
"2013M02";"Odhod letal";"Poljska";0
"2013M02";"Odhod letal";"Portugalska";0
"2013M02";"Odhod letal";"Romunija";0
"2013M02";"Odhod letal";"Ruska federacija";1974
"2013M02";"Odhod letal";"Saudska Arabija";0
"2013M02";"Odhod letal";"Sirska Arabska Republika";0
"2013M02";"Odhod letal";"Slovaška";0
"2013M02";"Odhod letal";"Slovenija";0
"2013M02";"Odhod letal";"Somalija";0
"2013M02";"Odhod letal";"Srbija";1706
"2013M02";"Odhod letal";"Srbija in Èrna Gora";0
"2013M02";"Odhod letal";"Sudan";0
"2013M02";"Odhod letal";"Španija";0
"2013M02";"Odhod letal";"Švedska";0
"2013M02";"Odhod letal";"Švica";2523
"2013M02";"Odhod letal";"Tanzanija";0
"2013M02";"Odhod letal";"Tunizija";0
"2013M02";"Odhod letal";"Turèija";4021
"2013M02";"Odhod letal";"Turkmenistan";0
"2013M02";"Odhod letal";"Ukrajina";0
"2013M02";"Odhod letal";"Uzbekistan";0
"2013M02";"Odhod letal";"Združene države";0
"2013M02";"Odhod letal";"Združeni arabski emirati";0
"2013M02";"Odhod letal";"Združeno kraljestvo";4516
"2013M02";"Odhod letal";"Neznano";0
"2013M03";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";40136
"2013M03";"Odhod letal";"Afganistan";0
"2013M03";"Odhod letal";"Albanija";1128
"2013M03";"Odhod letal";"Alžirija";0
"2013M03";"Odhod letal";"Armenija";0
"2013M03";"Odhod letal";"Avstrija";2008
"2013M03";"Odhod letal";"Azerbajdžan";0
"2013M03";"Odhod letal";"Belgija";3040
"2013M03";"Odhod letal";"Belorusija";0
"2013M03";"Odhod letal";"Bolgarija";0
"2013M03";"Odhod letal";"Bosna in Hercegovina";701
"2013M03";"Odhod letal";"Ciper";0
"2013M03";"Odhod letal";"Èad";0
"2013M03";"Odhod letal";"Èeška republika";0
"2013M03";"Odhod letal";"Èrna Gora";1005
"2013M03";"Odhod letal";"Danska";498
"2013M03";"Odhod letal";"Egipt";536
"2013M03";"Odhod letal";"Estonija";0
"2013M03";"Odhod letal";"Finska";99
"2013M03";"Odhod letal";"Francija";2196
"2013M03";"Odhod letal";"Gibraltar";0
"2013M03";"Odhod letal";"Grèija";0
"2013M03";"Odhod letal";"Gruzija";0
"2013M03";"Odhod letal";"Hrvaška";0
"2013M03";"Odhod letal";"Iran (Islamska republika)";0
"2013M03";"Odhod letal";"Irska";0
"2013M03";"Odhod letal";"Islandija";0
"2013M03";"Odhod letal";"Italija";0
"2013M03";"Odhod letal";"Izrael";0
"2013M03";"Odhod letal";"Japonska";0
"2013M03";"Odhod letal";"Jordanija";0
"2013M03";"Odhod letal";"Južna Afrika";0
"2013M03";"Odhod letal";"Kanada";0
"2013M03";"Odhod letal";"Katar";0
"2013M03";"Odhod letal";"Kazahstan";0
"2013M03";"Odhod letal";"Kirgizistan";0
"2013M03";"Odhod letal";"Kitajska (Ljudska republika)";0
"2013M03";"Odhod letal";"Kosovo";0
"2013M03";"Odhod letal";"Kuvajt";0
"2013M03";"Odhod letal";"Latvija";0
"2013M03";"Odhod letal";"Libanon";0
"2013M03";"Odhod letal";"Libijska Arabska Džamahirija";0
"2013M03";"Odhod letal";"Litva";0
"2013M03";"Odhod letal";"Luksemburg";0
"2013M03";"Odhod letal";"Madžarska";0
"2013M03";"Odhod letal";"Severna Makedonija";2053
"2013M03";"Odhod letal";"Malta";0
"2013M03";"Odhod letal";"Maroko";403
"2013M03";"Odhod letal";"Moldavija (Republika)";0
"2013M03";"Odhod letal";"Nemèija";7757
"2013M03";"Odhod letal";"Nigerija";0
"2013M03";"Odhod letal";"Nizozemska";552
"2013M03";"Odhod letal";"Norveška";0
"2013M03";"Odhod letal";"Oman";87
"2013M03";"Odhod letal";"Pakistan";0
"2013M03";"Odhod letal";"Poljska";0
"2013M03";"Odhod letal";"Portugalska";0
"2013M03";"Odhod letal";"Romunija";37
"2013M03";"Odhod letal";"Ruska federacija";1927
"2013M03";"Odhod letal";"Saudska Arabija";0
"2013M03";"Odhod letal";"Sirska Arabska Republika";0
"2013M03";"Odhod letal";"Slovaška";64
"2013M03";"Odhod letal";"Slovenija";0
"2013M03";"Odhod letal";"Somalija";0
"2013M03";"Odhod letal";"Srbija";2200
"2013M03";"Odhod letal";"Srbija in Èrna Gora";0
"2013M03";"Odhod letal";"Sudan";0
"2013M03";"Odhod letal";"Španija";0
"2013M03";"Odhod letal";"Švedska";0
"2013M03";"Odhod letal";"Švica";2785
"2013M03";"Odhod letal";"Tanzanija";0
"2013M03";"Odhod letal";"Tunizija";0
"2013M03";"Odhod letal";"Turèija";5463
"2013M03";"Odhod letal";"Turkmenistan";0
"2013M03";"Odhod letal";"Ukrajina";0
"2013M03";"Odhod letal";"Uzbekistan";0
"2013M03";"Odhod letal";"Združene države";0
"2013M03";"Odhod letal";"Združeni arabski emirati";0
"2013M03";"Odhod letal";"Združeno kraljestvo";5597
"2013M03";"Odhod letal";"Neznano";0
"2013M04";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";49674
"2013M04";"Odhod letal";"Afganistan";0
"2013M04";"Odhod letal";"Albanija";1563
"2013M04";"Odhod letal";"Alžirija";0
"2013M04";"Odhod letal";"Armenija";0
"2013M04";"Odhod letal";"Avstrija";2233
"2013M04";"Odhod letal";"Azerbajdžan";0
"2013M04";"Odhod letal";"Belgija";3761
"2013M04";"Odhod letal";"Belorusija";0
"2013M04";"Odhod letal";"Bolgarija";0
"2013M04";"Odhod letal";"Bosna in Hercegovina";820
"2013M04";"Odhod letal";"Ciper";0
"2013M04";"Odhod letal";"Èad";0
"2013M04";"Odhod letal";"Èeška republika";0
"2013M04";"Odhod letal";"Èrna Gora";836
"2013M04";"Odhod letal";"Danska";757
"2013M04";"Odhod letal";"Egipt";846
"2013M04";"Odhod letal";"Estonija";0
"2013M04";"Odhod letal";"Finska";1638
"2013M04";"Odhod letal";"Francija";3357
"2013M04";"Odhod letal";"Gibraltar";0
"2013M04";"Odhod letal";"Grèija";0
"2013M04";"Odhod letal";"Gruzija";0
"2013M04";"Odhod letal";"Hrvaška";0
"2013M04";"Odhod letal";"Iran (Islamska republika)";0
"2013M04";"Odhod letal";"Irska";0
"2013M04";"Odhod letal";"Islandija";0
"2013M04";"Odhod letal";"Italija";302
"2013M04";"Odhod letal";"Izrael";0
"2013M04";"Odhod letal";"Japonska";0
"2013M04";"Odhod letal";"Jordanija";131
"2013M04";"Odhod letal";"Južna Afrika";1
"2013M04";"Odhod letal";"Kanada";0
"2013M04";"Odhod letal";"Katar";0
"2013M04";"Odhod letal";"Kazahstan";0
"2013M04";"Odhod letal";"Kirgizistan";0
"2013M04";"Odhod letal";"Kitajska (Ljudska republika)";0
"2013M04";"Odhod letal";"Kosovo";0
"2013M04";"Odhod letal";"Kuvajt";0
"2013M04";"Odhod letal";"Latvija";0
"2013M04";"Odhod letal";"Libanon";0
"2013M04";"Odhod letal";"Libijska Arabska Džamahirija";0
"2013M04";"Odhod letal";"Litva";0
"2013M04";"Odhod letal";"Luksemburg";0
"2013M04";"Odhod letal";"Madžarska";0
"2013M04";"Odhod letal";"Severna Makedonija";2104
"2013M04";"Odhod letal";"Malta";0
"2013M04";"Odhod letal";"Maroko";391
"2013M04";"Odhod letal";"Moldavija (Republika)";0
"2013M04";"Odhod letal";"Nemèija";8943
"2013M04";"Odhod letal";"Nigerija";0
"2013M04";"Odhod letal";"Nizozemska";1196
"2013M04";"Odhod letal";"Norveška";100
"2013M04";"Odhod letal";"Oman";0
"2013M04";"Odhod letal";"Pakistan";0
"2013M04";"Odhod letal";"Poljska";0
"2013M04";"Odhod letal";"Portugalska";0
"2013M04";"Odhod letal";"Romunija";0
"2013M04";"Odhod letal";"Ruska federacija";2243
"2013M04";"Odhod letal";"Saudska Arabija";0
"2013M04";"Odhod letal";"Sirska Arabska Republika";0
"2013M04";"Odhod letal";"Slovaška";0
"2013M04";"Odhod letal";"Slovenija";0
"2013M04";"Odhod letal";"Somalija";0
"2013M04";"Odhod letal";"Srbija";2134
"2013M04";"Odhod letal";"Srbija in Èrna Gora";0
"2013M04";"Odhod letal";"Sudan";0
"2013M04";"Odhod letal";"Španija";348
"2013M04";"Odhod letal";"Švedska";0
"2013M04";"Odhod letal";"Švica";3865
"2013M04";"Odhod letal";"Tanzanija";0
"2013M04";"Odhod letal";"Tunizija";149
"2013M04";"Odhod letal";"Turèija";6173
"2013M04";"Odhod letal";"Turkmenistan";0
"2013M04";"Odhod letal";"Ukrajina";0
"2013M04";"Odhod letal";"Uzbekistan";0
"2013M04";"Odhod letal";"Združene države";0
"2013M04";"Odhod letal";"Združeni arabski emirati";0
"2013M04";"Odhod letal";"Združeno kraljestvo";5783
"2013M04";"Odhod letal";"Neznano";0
"2013M05";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";55255
"2013M05";"Odhod letal";"Afganistan";0
"2013M05";"Odhod letal";"Albanija";1905
"2013M05";"Odhod letal";"Alžirija";0
"2013M05";"Odhod letal";"Armenija";0
"2013M05";"Odhod letal";"Avstrija";2386
"2013M05";"Odhod letal";"Azerbajdžan";0
"2013M05";"Odhod letal";"Belgija";3926
"2013M05";"Odhod letal";"Belorusija";35
"2013M05";"Odhod letal";"Bolgarija";0
"2013M05";"Odhod letal";"Bosna in Hercegovina";891
"2013M05";"Odhod letal";"Ciper";0
"2013M05";"Odhod letal";"Èad";0
"2013M05";"Odhod letal";"Èeška republika";0
"2013M05";"Odhod letal";"Èrna Gora";1225
"2013M05";"Odhod letal";"Danska";751
"2013M05";"Odhod letal";"Egipt";511
"2013M05";"Odhod letal";"Estonija";0
"2013M05";"Odhod letal";"Finska";1823
"2013M05";"Odhod letal";"Francija";4014
"2013M05";"Odhod letal";"Gibraltar";0
"2013M05";"Odhod letal";"Grèija";66
"2013M05";"Odhod letal";"Gruzija";0
"2013M05";"Odhod letal";"Hrvaška";5
"2013M05";"Odhod letal";"Iran (Islamska republika)";0
"2013M05";"Odhod letal";"Irska";0
"2013M05";"Odhod letal";"Islandija";356
"2013M05";"Odhod letal";"Italija";434
"2013M05";"Odhod letal";"Izrael";1070
"2013M05";"Odhod letal";"Japonska";0
"2013M05";"Odhod letal";"Jordanija";0
"2013M05";"Odhod letal";"Južna Afrika";0
"2013M05";"Odhod letal";"Kanada";0
"2013M05";"Odhod letal";"Katar";0
"2013M05";"Odhod letal";"Kazahstan";0
"2013M05";"Odhod letal";"Kirgizistan";0
"2013M05";"Odhod letal";"Kitajska (Ljudska republika)";0
"2013M05";"Odhod letal";"Kosovo";0
"2013M05";"Odhod letal";"Kuvajt";0
"2013M05";"Odhod letal";"Latvija";0
"2013M05";"Odhod letal";"Libanon";0
"2013M05";"Odhod letal";"Libijska Arabska Džamahirija";0
"2013M05";"Odhod letal";"Litva";0
"2013M05";"Odhod letal";"Luksemburg";0
"2013M05";"Odhod letal";"Madžarska";0
"2013M05";"Odhod letal";"Severna Makedonija";2778
"2013M05";"Odhod letal";"Malta";0
"2013M05";"Odhod letal";"Maroko";27
"2013M05";"Odhod letal";"Moldavija (Republika)";0
"2013M05";"Odhod letal";"Nemèija";9603
"2013M05";"Odhod letal";"Nigerija";0
"2013M05";"Odhod letal";"Nizozemska";1207
"2013M05";"Odhod letal";"Norveška";0
"2013M05";"Odhod letal";"Oman";0
"2013M05";"Odhod letal";"Pakistan";0
"2013M05";"Odhod letal";"Poljska";0
"2013M05";"Odhod letal";"Portugalska";0
"2013M05";"Odhod letal";"Romunija";0
"2013M05";"Odhod letal";"Ruska federacija";2641
"2013M05";"Odhod letal";"Saudska Arabija";0
"2013M05";"Odhod letal";"Sirska Arabska Republika";0
"2013M05";"Odhod letal";"Slovaška";0
"2013M05";"Odhod letal";"Slovenija";0
"2013M05";"Odhod letal";"Somalija";0
"2013M05";"Odhod letal";"Srbija";2347
"2013M05";"Odhod letal";"Srbija in Èrna Gora";0
"2013M05";"Odhod letal";"Sudan";0
"2013M05";"Odhod letal";"Španija";203
"2013M05";"Odhod letal";"Švedska";0
